ID,X1,X2,X3,X4,X5,Y
998,25,19,27,18,21,9
999,24,18,28,17,19,9
1000,24,18,28,18,20,9
1001,29,21,28,18,12,10
1002,28,23,28,18,13,10
1003,28,23,31,18,13,10
1004,29,24,31,17,13,10
1005,29,23,30,17,13,10
1006,29,23,30,17,13,10
1007,28,23,30,17,12,10
1008,28,23,30,17,12,10
1009,29,22,30,17,12,10
1010,29,22,30,17,12,10
1011,28,22,29,17,13,10
1012,28,22,29,17,13,10
1013,29,22,29,16,13,10
1014,27,22,30,17,12,10
1015,27,22,30,17,12,10
1016,27,22,30,17,12,10
1017,27,22,30,17,12,10
1018,29,22,28,16,12,10
1019,29,22,28,16,12,10
1020,28,22,27,16,13,10
1021,28,22,27,16,13,10
1022,30,21,28,16,12,10
1023,30,21,28,16,12,10
1024,28,22,27,16,12,10
1025,28,22,27,16,12,10
1026,28,22,27,16,13,10
1027,26,23,31,15,18,10
1028,26,23,31,15,18,10
1029,25,26,28,16,18,10
1030,26,24,30,15,17,10
1031,26,24,30,15,17,10
1032,25,24,30,15,17,10
1033,25,24,30,15,17,10
1034,28,23,27,15,17,10
1035,27,24,27,15,16,10
1036,27,24,26,15,16,10
1037,28,27,26,15,17,10
1038,27,24,28,21,16,10
1039,27,24,28,21,16,10
1040,27,21,27,19,14,10
1041,27,21,27,19,14,10
1042,27,20,30,15,18,10
1043,29,20,29,16,17,10
1044,29,20,29,16,17,10
1045,28,20,28,15,17,10
1046,28,20,28,15,17,10
1047,29,20,27,14,17,10
1048,28,19,28,14,17,10
1049,28,19,28,14,17,10
1050,26,20,27,15,16,10
1051,26,20,27,15,16,10
1052,26,21,27,15,16,10
1053,25,21,26,16,16,10
1054,25,21,26,16,16,10
1055,25,19,26,17,15,10
1056,25,19,26,17,15,10
1057,25,19,26,16,15,10
1058,26,22,25,17,15,10
1059,26,22,25,17,15,10
1060,26,23,25,17,15,10
1061,26,23,25,17,15,10
1062,25,19,25,17,15,10
1063,25,19,25,17,15,10
1064,24,22,24,15,14,10
1065,24,22,24,15,14,10
1066,24,23,25,16,13,10
1067,27,24,24,16,15,10
1068,27,24,24,16,15,10
1069,25,22,25,16,16,10
1070,25,22,25,16,16,10
1071,26,22,25,16,13,10
1072,26,22,25,16,13,10
1073,23,19,25,15,13,10
1074,23,19,25,15,13,10
1075,24,22,25,16,15,10
1076,26,20,26,17,15,10
1077,26,20,26,17,15,10
1078,25,23,25,17,14,10
1079,25,23,25,17,14,10
1080,25,25,26,17,13,10
1081,25,25,26,17,13,10
1082,26,26,27,21,16,10
1083,26,26,27,21,16,10
1084,25,27,27,21,17,10
1085,25,27,27,21,17,10
1086,26,27,27,25,17,10
1087,26,27,27,25,17,10
1088,26,26,26,24,18,10
1089,26,26,26,24,18,10
1090,27,27,21,16,13,10
1091,28,22,23,13,12,10
1092,28,22,23,13,12,10
1093,29,23,25,14,13,10
1094,29,23,25,14,13,10
1095,31,20,26,14,12,10
1096,31,20,26,14,12,10
1097,30,19,26,15,12,10
1098,30,19,26,15,12,10
1099,30,19,27,14,10,10
1100,30,19,27,14,10,10
1101,27,19,25,06,20,11
1102,27,20,24,10,20,11
1103,27,21,21,06,18,11
1104,26,20,21,05,18,11
1105,26,20,21,07,19,11
1106,26,20,20,07,18,11
1107,24,19,21,09,18,11
1108,23,17,23,05,18,11
1109,24,15,24,07,17,11
1110,24,15,21,08,18,11
1111,23,14,23,06,17,11
1112,22,11,27,10,18,11
1113,25,11,30,11,20,11
1114,25,10,26,11,20,11
1115,26,13,28,12,20,11
1116,26,10,28,12,20,11
1117,26,10,27,11,20,11
1118,28,11,27,12,23,11
1119,27,11,29,14,25,11
1120,27,11,28,14,24,11
1121,33,13,21,14,17,11
1122,32,14,21,13,17,11
1123,34,10,22,15,16,11
1124,34,12,24,15,16,11
1125,34,13,27,14,15,11
1126,33,10,25,13,15,11
1127,33,11,26,14,15,11
1128,32,12,27,13,13,11
1129,31,12,28,14,16,11
1130,34,13,31,16,16,11
1131,33,13,26,14,15,11
1132,28,19,17,14,22,11
1133,30,20,16,15,21,11
1134,32,22,15,14,18,11
1135,31,22,17,19,20,11
1136,32,21,16,14,20,11
1137,29,20,15,17,18,11
1138,28,17,17,08,27,11
1139,26,13,17,08,21,11
1140,29,14,17,08,18,11
1141,28,15,17,08,22,11
1142,31,16,15,14,23,11
1143,32,15,15,12,22,11
1144,30,16,15,14,20,11
1145,30,15,14,14,19,11
1146,32,16,15,15,20,11
1147,25,16,28,14,24,11
1148,24,16,24,22,20,11
1149,23,11,22,11,20,11
1150,21,12,20,12,20,11
1151,21,12,20,10,20,11
1152,22,12,17,13,21,11
1153,21,12,21,12,21,11
1154,24,12,20,11,21,11
1155,23,12,21,14,23,11
1156,24,12,19,17,24,11
1157,21,12,20,14,23,11
1158,24,13,20,14,24,11
1159,23,12,23,15,24,11
1160,24,13,25,17,26,11
1161,24,13,25,17,22,11
1162,23,13,26,18,24,11
1163,29,16,28,16,16,11
1164,29,22,30,23,15,11
1165,28,20,22,14,13,11
1166,29,20,27,17,12,11
1167,29,18,22,13,11,11
1168,28,18,25,15,14,11
1169,29,19,29,16,15,11
1170,27,19,30,14,16,11
1171,29,19,28,13,16,11
1172,29,18,25,13,16,11
1173,31,18,29,12,15,11
1174,30,18,26,13,16,11
1175,30,19,25,11,17,11
1176,30,18,24,12,17,11
1177,29,19,23,12,17,11
1178,29,18,23,12,17,11
1179,27,18,23,11,18,11
1180,28,19,22,11,17,11
1181,29,18,23,11,17,11
1182,29,18,22,11,18,11
1183,28,18,23,11,17,11
1184,28,18,21,11,20,11
1185,28,19,21,11,18,11
1186,29,19,20,10,19,11
1187,28,19,20,11,19,11
1188,27,19,20,10,18,11
1189,27,18,19,08,19,11
1190,27,17,19,10,19,11
1191,28,18,19,10,18,11
1192,27,18,18,10,19,11
1193,27,17,19,10,19,11
1194,27,18,18,11,20,11
1195,27,18,18,09,20,11
1196,28,18,19,10,21,11
1197,27,18,19,10,20,11
1198,27,18,18,10,22,11
1199,28,17,18,10,21,11
1200,28,14,18,10,21,11
1201,21,10,12,13,20,12
1202,22,10,13,16,16,12
1203,23,10,12,12,18,12
1204,23,11,13,12,18,12
1205,24,10,13,13,18,12
1206,23,10,13,12,14,12
1207,24,09,13,09,18,12
1208,23,10,14,13,18,12
1209,23,10,13,13,18,12
1210,24,10,14,14,18,12
1211,23,12,13,12,17,12
1212,24,10,12,12,19,12
1213,24,09,12,13,19,12
1214,24,11,13,13,19,12
1215,24,11,13,13,19,12
1216,24,11,12,10,18,12
1217,24,10,13,13,18,12
1218,25,11,13,11,18,12
1219,25,10,13,10,15,12
1220,33,20,26,13,27,12
1221,34,23,25,11,28,12
1222,34,24,22,11,29,12
1223,35,22,22,11,29,12
1224,35,22,22,11,29,12
1225,35,20,23,09,29,12
1226,35,20,23,10,29,12
1227,35,20,24,10,29,12
1228,35,20,23,10,29,12
1229,35,19,24,09,29,12
1230,35,20,24,09,29,12
1231,34,17,20,09,29,12
1232,34,19,23,09,29,12
1233,34,19,23,09,29,12
1234,34,19,23,10,29,12
1235,34,15,22,09,29,12
1236,32,18,22,09,29,12
1237,34,18,21,08,29,12
1238,33,18,23,09,29,12
1239,27,15,23,10,22,12
1240,26,12,20,09,23,12
1241,25,13,20,09,27,12
1242,24,12,26,06,16,12
1243,24,12,26,06,16,12
1244,24,12,26,06,16,12
1245,25,12,26,07,17,12
1246,25,13,25,08,16,12
1247,25,13,25,08,18,12
1248,27,14,25,08,18,12
1249,26,13,24,08,19,12
1250,26,14,24,08,19,12
1251,24,13,26,07,20,12
1252,28,13,28,07,17,12
1253,27,12,26,10,19,12
1254,27,12,26,10,19,12
1255,27,14,27,08,19,12
1256,26,14,28,14,20,12
1257,26,14,28,14,20,12
1258,29,14,28,11,20,12
1259,23,24,19,15,19,12
1260,26,10,24,11,11,12
1261,25,10,24,11,11,12
1262,27,14,24,13,13,12
1263,26,13,23,09,12,12
1264,27,14,24,09,12,12
1265,26,14,23,10,12,12
1266,28,15,22,09,12,12
1267,27,14,24,09,12,12
1268,27,14,24,10,13,12
1269,29,15,24,10,13,12
1270,29,15,24,10,13,12
1271,30,15,25,08,13,12
1272,32,15,27,10,13,12
1273,32,15,27,10,13,12
1274,31,14,25,10,14,12
1275,31,14,25,10,14,12
1276,33,12,27,10,14,12
1277,33,12,27,10,14,12
1278,27,13,29,12,12,12
1279,28,12,25,13,11,12
1280,28,12,27,12,12,12
1281,28,12,27,12,10,12
1282,29,13,30,11,09,12
1283,26,11,25,14,12,12
1284,25,11,29,15,16,12
1285,26,11,28,15,15,12
1286,24,11,27,14,17,12
1287,24,11,28,15,17,12
1288,25,11,26,14,15,12
1289,25,11,28,13,17,12
1290,24,11,26,14,18,12
1291,24,10,26,14,18,12
1292,24,12,25,15,18,12
1293,23,10,25,15,18,12
1294,24,11,26,15,17,12
1295,25,11,26,14,17,12
1296,24,10,26,15,17,12
1297,25,13,26,16,17,12
1298,25,11,27,16,18,12
1299,25,12,27,16,17,12
1300,24,11,26,15,17,12
1301,29,24,23,17,20,13
1302,29,25,23,17,20,13
1303,30,25,26,14,22,13
1304,30,25,23,19,21,13
1305,29,23,24,13,22,13
1306,29,26,25,13,22,13
1307,28,26,23,18,21,13
1308,29,27,22,18,23,13
1309,29,27,25,17,23,13
1310,29,26,25,16,23,13
1311,29,26,24,18,22,13
1312,28,26,25,17,23,13
1313,28,26,26,17,22,13
1314,30,26,26,16,21,13
1315,30,25,26,18,21,13
1316,30,26,25,18,21,13
1317,29,26,25,19,20,13
1318,29,26,26,17,22,13
1319,29,26,27,19,21,13
1320,30,25,25,24,19,13
1321,28,23,25,20,21,13
1322,29,24,25,21,20,13
1323,29,25,25,21,18,13
1324,29,25,25,21,18,13
1325,27,21,26,19,20,13
1326,27,22,26,17,20,13
1327,27,22,26,17,20,13
1328,27,21,26,20,21,13
1329,27,21,26,20,21,13
1330,28,21,24,20,21,13
1331,27,21,24,26,23,13
1332,27,21,24,26,23,13
1333,27,20,25,24,22,13
1334,27,20,25,24,22,13
1335,27,20,25,22,21,13
1336,27,20,25,22,21,13
1337,27,20,27,23,21,13
1338,27,20,27,23,21,13
1339,28,20,27,21,21,13
1340,28,20,27,21,21,13
1341,28,21,27,23,21,13
1342,28,21,27,23,21,13
1343,28,21,28,22,22,13
1344,33,18,26,18,18,13
1345,33,18,26,18,18,13
1346,33,18,24,23,16,13
1347,32,17,24,24,18,13
1348,32,18,25,23,16,13
1349,28,22,18,17,20,13
1350,27,21,18,18,19,13
1351,26,21,19,18,22,13
1352,26,21,19,18,22,13
1353,25,19,17,16,26,13
1354,27,23,18,19,21,13
1355,25,21,18,15,28,13
1356,25,19,23,21,14,13
1357,25,19,23,21,14,13
1358,32,23,24,11,20,13
1359,28,16,28,14,18,13
1360,27,16,28,15,19,13
1361,25,18,26,19,29,13
1362,33,22,22,11,21,13
1363,31,23,21,11,22,13
1364,30,23,21,12,21,13
1365,29,22,22,09,22,13
1366,29,22,22,12,22,13
1367,28,21,24,10,23,13
1368,28,20,25,10,22,13
1369,29,20,23,12,21,13
1370,29,20,25,12,23,13
1371,28,21,25,14,20,13
1372,32,20,21,12,18,13
1373,32,23,24,13,21,13
1374,32,24,20,25,21,13
1375,32,20,24,06,27,13
1376,33,27,20,08,27,13
1377,25,21,18,10,23,13
1378,25,20,17,10,23,13
1379,25,20,17,10,23,13
1380,26,20,16,12,23,13
1381,26,20,17,10,22,13
1382,25,15,16,12,23,13
1383,24,27,18,11,19,13
1384,25,23,18,11,22,13
1385,27,18,19,12,22,13
1386,26,18,19,12,21,13
1387,26,22,18,12,20,13
1388,30,18,18,11,23,13
1389,30,18,18,11,23,13
1390,32,18,19,11,25,13
1391,32,18,19,11,25,13
1392,26,19,19,13,24,13
1393,27,18,20,14,23,13
1394,27,18,20,14,23,13
1395,27,20,21,12,23,13
1396,27,20,21,12,23,13
1397,24,22,18,13,23,13
1398,24,22,18,13,23,13
1399,26,22,24,14,23,13
1400,26,22,26,15,25,13
1401,26,09,23,07,13,14
1402,29,11,23,06,12,14
1403,29,13,25,07,14,14
1404,29,13,25,07,14,14
1405,28,11,27,09,14,14
1406,28,11,27,09,14,14
1407,30,27,27,08,15,14
1408,30,27,27,08,15,14
1409,29,12,26,08,14,14
1410,29,12,26,08,14,14
1411,29,13,26,09,13,14
1412,26,12,23,09,12,14
1413,27,15,24,09,12,14
1414,26,19,24,10,11,14
1415,26,19,24,10,11,14
1416,25,22,23,14,11,14
1417,23,23,23,19,11,14
1418,25,13,24,10,12,14
1419,25,12,20,12,11,14
1420,25,11,23,09,12,14
1421,25,11,23,09,12,14
1422,30,10,23,09,14,14
1423,28,09,23,05,14,14
1424,28,09,23,05,14,14
1425,29,10,21,07,16,14
1426,22,12,20,06,14,14
1427,24,13,20,07,14,14
1428,24,13,20,07,14,14
1429,22,10,21,07,14,14
1430,21,12,20,06,14,14
1431,21,12,20,06,14,14
1432,21,13,20,07,13,14
1433,21,13,20,07,13,14
1434,22,11,21,09,13,14
1435,25,12,22,07,13,14
1436,25,12,22,07,13,14
1437,26,12,19,10,13,14
1438,25,11,21,10,15,14
1439,27,12,22,10,14,14
1440,21,10,22,09,13,14
1441,21,11,20,09,13,14
1442,31,17,21,09,14,14
1443,27,19,19,10,14,14
1444,25,16,22,13,17,14
1445,28,19,23,14,17,14
1446,27,18,22,12,16,14
1447,25,20,23,13,12,14
1448,25,17,23,13,16,14
1449,25,18,22,12,16,14
1450,25,17,20,12,17,14
1451,26,18,19,12,15,14
1452,25,18,19,12,13,14
1453,28,15,24,08,27,14
1454,27,14,22,08,24,14
1455,28,15,23,07,26,14
1456,27,14,24,09,26,14
1457,25,13,18,07,18,14
1458,28,11,18,07,22,14
1459,28,11,18,07,24,14
1460,29,12,20,10,24,14
1461,29,12,23,10,25,14
1462,30,12,24,10,26,14
1463,28,12,22,06,25,14
1464,29,12,22,09,25,14
1465,30,12,25,07,27,14
1466,28,11,25,07,27,14
1467,30,12,29,06,26,14
1468,28,11,31,09,27,14
1469,25,11,27,07,25,14
1470,26,13,27,09,27,14
1471,26,11,26,07,27,14
1472,27,12,26,05,27,14
1473,26,11,27,07,27,14
1474,26,12,27,06,25,14
1475,25,12,28,07,28,14
1476,26,13,27,07,26,14
1477,26,12,28,06,27,14
1478,25,12,30,09,27,14
1479,26,12,30,06,26,14
1480,26,12,30,09,26,14
1481,26,12,30,06,26,14
1482,26,12,28,06,25,14
1483,26,13,28,06,26,14
1484,27,11,29,07,25,14
1485,27,11,28,07,23,14
1486,28,11,29,06,26,14
1487,27,11,31,07,26,14
1488,28,11,30,06,27,14
1489,27,11,28,06,27,14
1490,27,23,19,05,16,14
1491,27,24,19,08,17,14
1492,27,20,21,07,17,14
1493,30,19,21,07,14,14
1494,34,19,20,08,13,14
1495,33,17,19,07,14,14
1496,32,17,20,08,12,14
1497,31,18,19,05,12,14
1498,32,19,19,09,12,14
1499,31,21,20,06,11,14
1500,32,21,19,08,11,14
1501,32,15,31,12,15,15
1502,31,16,30,12,15,15
1503,31,16,30,12,15,15
1504,32,17,26,11,14,15
1505,32,17,26,11,14,15
1506,33,17,26,10,14,15
1507,26,11,17,08,19,15
1508,25,10,18,08,16,15
1509,24,11,19,07,15,15
1510,24,10,19,06,16,15
1511,24,10,18,08,20,15
1512,23,12,19,11,20,15
1513,24,09,18,09,22,15
1514,23,11,18,09,26,15
1515,25,12,21,11,22,15
1516,27,13,19,10,21,15
1517,24,13,18,10,20,15
1518,26,13,25,13,17,15
1519,27,15,27,11,15,15
1520,24,15,26,09,15,15
1521,26,16,27,08,15,15
1522,26,16,24,11,16,15
1523,27,14,21,12,17,15
1524,26,14,22,11,16,15
1525,26,15,21,12,16,15
1526,26,10,22,08,17,15
1527,29,19,26,11,15,15
1528,25,16,26,12,17,15
1529,30,19,29,09,15,15
1530,28,18,29,09,14,15
1531,27,17,30,12,12,15
1532,26,17,29,08,14,15
1533,27,12,17,12,19,15
1534,25,11,19,11,18,15
1535,24,14,19,14,19,15
1536,29,20,27,11,13,15
1537,28,19,29,09,10,15
1538,29,21,27,07,11,15
1539,31,19,26,08,11,15
1540,31,19,29,08,11,15
1541,31,19,29,08,11,15
1542,32,19,27,07,10,15
1543,34,16,19,08,10,15
1544,30,18,21,08,11,15
1545,34,21,21,11,12,15
1546,33,22,23,07,12,15
1547,33,21,31,09,13,15
1548,29,19,31,08,13,15
1549,29,19,28,11,12,15
1550,32,21,25,09,12,15
1551,32,19,26,08,12,15
1552,30,23,27,11,14,15
1553,34,20,23,09,13,15
1554,32,23,27,09,12,15
1555,30,18,29,11,18,15
1556,29,17,29,14,21,15
1557,29,13,27,14,24,15
1558,27,19,28,13,19,15
1559,30,18,28,13,18,15
1560,28,15,28,13,19,15
1561,30,18,26,11,18,15
1562,23,17,18,06,16,15
1563,22,13,19,09,14,15
1564,22,14,21,10,13,15
1565,23,15,20,09,13,15
1566,24,14,19,09,14,15
1567,23,11,15,08,24,15
1568,23,12,15,08,22,15
1569,23,11,16,09,15,15
1570,24,11,14,08,17,15
1571,24,11,18,09,13,15
1572,23,11,17,08,13,15
1573,22,11,19,08,12,15
1574,23,12,18,08,12,15
1575,22,11,18,09,13,15
1576,21,12,17,09,13,15
1577,24,11,17,09,12,15
1578,22,11,15,10,13,15
1579,24,09,13,10,19,15
1580,24,11,13,10,22,15
1581,25,10,15,13,22,15
1582,27,14,21,08,14,15
1583,26,20,18,11,13,15
1584,24,14,20,09,12,15
1585,22,13,18,10,14,15
1586,24,13,17,11,15,15
1587,22,14,17,11,16,15
1588,23,11,16,11,18,15
1589,24,13,23,11,13,15
1590,24,13,23,09,11,15
1591,27,14,24,11,12,15
1592,25,12,20,09,12,15
1593,21,12,15,07,19,15
1594,24,14,18,10,17,15
1595,24,14,22,08,12,15
1596,24,14,19,10,15,15
1597,25,15,20,10,13,15
1598,24,14,22,09,12,15
1599,25,16,24,08,15,15
1600,25,16,20,09,14,15
1601,27,23,30,18,22,16
1602,27,23,30,18,23,16
1603,27,23,30,19,22,16
1604,28,24,29,19,23,16
1605,27,22,29,20,23,16
1606,32,21,25,17,22,16
1607,31,20,29,18,22,16
1608,30,20,27,18,20,16
1609,31,19,25,17,21,16
1610,29,19,27,17,21,16
1611,30,19,24,18,21,16
1612,34,20,25,16,20,16
1613,32,18,25,15,20,16
1614,32,19,24,17,21,16
1615,30,19,25,13,20,16
1616,31,19,23,13,20,16
1617,32,19,24,13,20,16
1618,32,19,24,12,19,16
1619,33,17,23,12,19,16
1620,32,17,24,11,19,16
1621,31,17,22,11,19,16
1622,34,19,24,13,21,16
1623,29,21,27,14,21,16
1624,29,21,27,15,22,16
1625,28,22,24,14,21,16
1626,28,17,26,14,21,16
1627,29,21,26,13,23,16
1628,29,21,25,13,24,16
1629,30,20,25,13,26,16
1630,30,23,24,12,22,16
1631,29,18,25,14,21,16
1632,29,20,25,14,21,16
1633,29,20,25,14,22,16
1634,31,19,25,13,23,16
1635,29,21,25,13,22,16
1636,30,19,25,14,20,16
1637,29,24,23,13,20,16
1638,29,22,27,15,20,16
1639,33,21,27,16,20,16
1640,31,21,23,17,20,16
1641,32,20,24,16,21,16
1642,30,21,24,16,20,16
1643,30,19,24,17,20,16
1644,31,20,25,18,20,16
1645,33,20,24,17,21,16
1646,30,20,25,18,21,16
1647,28,19,25,13,20,16
1648,30,17,25,14,20,16
1649,30,17,25,15,24,16
1650,30,17,24,15,22,16
1651,34,16,24,13,21,16
1652,29,17,22,15,18,16
1653,29,15,22,11,20,16
1654,34,20,20,15,19,16
1655,28,20,20,16,20,16
1656,34,23,21,16,21,16
1657,34,20,20,14,20,16
1658,34,20,20,13,20,16
1659,34,20,21,15,21,16
1660,34,20,22,16,21,16
1661,34,19,20,14,21,16
1662,34,20,20,16,20,16
1663,31,19,20,16,20,16
1664,30,20,20,17,19,16
1665,30,20,20,16,20,16
1666,31,20,21,13,17,16
1667,29,20,21,15,16,16
1668,31,18,21,15,19,16
1669,30,19,24,14,18,16
1670,30,20,23,15,18,16
1671,30,21,25,15,18,16
1672,29,21,25,15,19,16
1673,30,20,25,16,18,16
1674,30,20,27,15,19,16
1675,30,20,23,15,18,16
1676,29,20,24,14,18,16
1677,29,20,23,13,18,16
1678,30,21,24,15,18,16
1679,29,21,24,15,18,16
1680,28,19,23,12,18,16
1681,29,19,24,10,17,16
1682,30,19,23,13,18,16
1683,30,19,24,12,18,16
1684,32,18,25,14,18,16
1685,30,20,24,14,19,16
1686,30,18,24,14,20,16
1687,31,20,24,13,20,16
1688,30,17,25,14,20,16
1689,31,18,25,13,20,16
1690,32,17,29,11,19,16
1691,32,17,27,10,19,16
1692,31,20,25,18,20,16
1693,33,20,24,17,21,16
1694,30,20,25,18,21,16
1695,28,19,25,13,20,16
1696,30,17,25,14,20,16
1697,30,17,25,15,24,16
1698,30,17,24,15,22,16
1699,34,16,24,13,21,16
1700,29,17,22,15,18,16
1701,36,28,19,09,15,17
1702,36,27,22,10,14,17
1703,34,26,21,09,17,17
1704,35,26,21,12,17,17
1705,35,24,20,12,18,17
1706,35,25,20,12,18,17
1707,35,25,20,12,17,17
1708,34,28,19,12,17,17
1709,35,25,20,12,18,17
1710,34,26,20,10,18,17
1711,33,26,20,12,19,17
1712,33,26,19,12,20,17
1713,33,26,20,12,20,17
1714,32,26,19,12,19,17
1715,33,26,21,12,21,17
1716,31,22,22,13,26,17
1717,35,21,28,15,27,17
1718,36,21,27,13,23,17
1719,36,21,27,13,23,17
1720,35,23,30,12,20,17
1721,35,26,30,12,20,17
1722,36,24,28,12,19,17
1723,36,25,27,10,20,17
1724,36,25,27,10,20,17
1725,35,26,27,12,18,17
1726,35,24,26,12,21,17
1727,36,24,24,12,21,17
1728,36,27,26,09,18,17
1729,36,27,26,09,18,17
1730,35,25,26,12,18,17
1731,35,25,26,12,18,17
1732,35,24,25,12,22,17
1733,35,24,25,12,22,17
1734,35,24,24,11,21,17
1735,35,24,24,11,21,17
1736,35,27,28,10,15,17
1737,36,25,27,08,16,17
1738,35,27,26,10,17,17
1739,35,27,26,10,17,17
1740,35,27,25,10,19,17
1741,35,27,25,10,19,17
1742,35,27,24,10,20,17
1743,35,25,29,10,16,17
1744,35,25,29,10,16,17
1745,35,26,27,11,17,17
1746,35,26,27,11,17,17
1747,35,24,24,11,19,17
1748,35,24,24,11,19,17
1749,35,25,26,09,19,17
1750,35,25,26,09,19,17
1751,35,26,27,12,17,17
1752,35,26,27,12,17,17
1753,36,28,29,11,17,17
1754,36,28,29,11,17,17
1755,35,28,28,10,17,17
1756,35,27,28,11,16,17
1757,35,27,28,11,16,17
1758,35,28,27,11,16,17
1759,35,28,27,11,16,17
1760,35,28,28,11,18,17
1761,35,28,28,11,18,17
1762,35,27,28,11,18,17
1763,35,27,28,11,18,17
1764,34,26,24,10,17,17
1765,34,26,25,12,16,17
1766,35,25,24,09,15,17
1767,35,23,23,09,17,17
1768,34,23,25,11,14,17
1769,35,26,26,12,14,17
1770,35,26,26,10,16,17
1771,34,24,24,11,15,17
1772,35,23,26,09,17,17
1773,35,24,23,09,14,17
1774,34,25,23,10,17,17
1775,35,24,25,09,16,17
1776,34,23,25,11,15,17
1777,35,24,26,09,16,17
1778,34,26,25,09,14,17
1779,35,25,23,12,16,17
1780,35,24,26,12,14,17
1781,35,24,23,11,16,17
1782,35,25,23,12,17,17
1783,35,24,26,12,14,17
1784,34,26,23,11,14,17
1785,34,24,24,10,14,17
1786,35,23,24,11,17,17
1787,34,23,23,10,14,17
1788,35,26,23,12,16,17
1789,35,23,24,10,15,17
1790,34,23,25,12,16,17
1791,35,26,24,10,16,17
1792,34,25,23,11,17,17
1793,34,26,23,09,17,17
1794,35,25,26,11,15,17
1795,35,24,24,12,17,17
1796,35,26,25,11,17,17
1797,35,26,26,09,16,17
1798,35,24,23,12,14,17
1799,35,23,23,12,14,17
1800,35,24,25,10,16,17
1801,13,24,28,19,22,18
1802,12,20,24,17,24,18
1803,11,21,23,18,24,18
1804,14,21,24,18,23,18
1805,13,21,25,18,24,18
1806,13,21,25,17,27,18
1807,11,24,24,18,24,18
1808,13,24,23,19,26,18
1809,12,23,28,19,25,18
1810,14,23,22,16,25,18
1811,13,22,22,18,25,18
1812,13,21,22,19,24,18
1813,14,22,24,18,21,18
1814,15,21,22,19,23,18
1815,15,15,22,18,24,18
1816,12,14,25,15,17,18
1817,12,16,25,15,12,18
1818,12,15,25,14,17,18
1819,11,15,28,14,17,18
1820,11,14,29,15,17,18
1821,13,14,29,16,19,18
1822,13,13,24,14,16,18
1823,12,13,27,13,15,18
1824,11,14,27,14,12,18
1825,17,14,30,14,20,18
1826,15,14,25,10,18,18
1827,13,13,28,14,18,18
1828,13,15,24,15,18,18
1829,13,23,28,17,23,18
1830,13,20,28,17,22,18
1831,13,23,28,17,24,18
1832,13,22,27,18,22,18
1833,13,22,30,18,23,18
1834,13,24,29,19,23,18
1835,14,24,29,17,23,18
1836,13,24,28,14,23,18
1837,14,25,28,17,23,18
1838,14,22,29,15,23,18
1839,14,22,29,15,23,18
1840,14,23,30,14,23,18
1841,13,25,28,15,23,18
1842,14,22,29,18,23,18
1843,13,25,28,16,24,18
1844,11,23,28,16,23,18
1845,11,23,28,16,23,18
1846,12,22,26,15,23,18
1847,12,22,26,15,23,18
1848,13,18,28,13,23,18
1849,13,18,28,13,23,18
1850,12,19,27,12,22,18
1851,13,19,27,12,24,18
1852,13,19,27,12,24,18
1853,16,12,28,10,20,18
1854,16,10,27,11,20,18
1855,16,11,27,10,27,18
1856,15,10,27,12,19,18
1857,16,10,24,10,17,18
1858,15,11,27,11,18,18
1859,15,11,28,11,18,18
1860,15,12,32,11,18,18
1861,16,11,32,12,15,18
1862,16,11,32,12,15,18
1863,15,12,32,12,17,18
1864,15,12,32,12,17,18
1865,16,11,32,10,17,18
1866,16,11,31,11,18,18
1867,16,11,31,11,18,18
1868,16,12,32,10,16,18
1869,16,12,32,10,16,18
1870,16,12,31,11,17,18
1871,16,12,31,11,17,18
1872,16,12,28,11,18,18
1873,17,12,29,08,17,18
1874,17,12,29,08,17,18
1875,17,12,30,11,16,18
1876,17,12,32,10,17,18
1877,17,12,32,11,17,18
1878,17,12,32,11,17,18
1879,16,12,28,12,17,18
1880,16,12,28,12,17,18
1881,17,12,31,10,17,18
1882,17,12,31,10,17,18
1883,12,15,31,23,23,18
1884,13,14,31,22,23,18
1885,13,14,31,22,23,18
1886,10,14,31,23,22,18
1887,10,14,31,23,22,18
1888,11,13,32,23,20,18
1889,11,13,32,23,20,18
1890,14,13,32,23,22,18
1891,13,13,31,22,19,18
1892,13,14,32,22,23,18
1893,13,14,32,22,23,18
1894,11,15,32,22,21,18
1895,11,15,32,22,21,18
1896,14,14,33,22,22,18
1897,15,13,33,21,19,18
1898,15,13,33,21,19,18
1899,13,15,33,21,23,18
1900,13,15,33,21,23,18
1901,07,16,22,20,24,19
1902,08,17,23,21,22,19
1903,08,17,20,20,24,19
1904,08,17,21,17,23,19
1905,08,17,21,17,23,19
1906,09,15,22,17,23,19
1907,09,15,21,16,23,19
1908,09,17,21,16,21,19
1909,09,17,19,17,20,19
1910,09,16,21,18,21,19
1911,09,16,21,18,21,19
1912,09,15,23,15,21,19
1913,09,15,23,15,21,19
1914,09,12,22,15,21,19
1915,10,12,23,16,21,19
1916,11,13,21,15,21,19
1917,11,13,21,15,21,19
1918,11,11,21,14,22,19
1919,11,11,21,14,22,19
1920,10,11,21,13,24,19
1921,08,12,22,15,25,19
1922,08,12,22,15,25,19
1923,10,14,22,15,23,19
1924,10,14,22,15,23,19
1925,10,12,22,19,23,19
1926,11,12,22,16,24,19
1927,11,12,22,16,24,19
1928,11,12,22,15,23,19
1929,11,13,26,18,22,19
